A1,A2,A3,B1,B2,B3,C1,C2,C3,
36,74,92,205,101,103,41,53,33,
36,74,92,206,100,103,40,53,33,
36,73,92,206,101,104,40,53,34,
35,73,92,205,100,103,40,53,33,
35,73,93,205,101,103,41,52,34,
35,74,93,206,99,103,41,52,34,
36,74,92,205,99,103,40,53,33,
35,71,92,206,99,103,41,53,33,
35,74,92,205,100,104,41,53,33,
35,73,93,206,99,104,42,52,33,
36,73,93,205,100,103,42,53,34,
34,73,92,205,100,104,41,53,33,
35,74,92,206,100,103,41,53,33,
36,73,93,205,100,103,41,52,34,
36,74,93,205,101,102,41,53,34,
36,73,92,205,100,103,41,54,33,
36,73,93,205,101,103,40,52,33,
36,74,92,206,100,103,41,53,34,
35,73,92,205,100,103,42,53,34,
34,73,93,205,100,103,40,53,33,
35,74,92,206,100,104,42,52,33,
36,74,93,205,99,102,40,53,34,
34,74,92,206,100,103,40,53,33,
35,74,92,206,100,103,40,53,33,
35,72,92,206,100,104,41,52,34,
36,74,92,206,100,103,41,53,33,
35,74,91,206,100,104,41,52,33,
35,74,93,206,100,103,41,53,33,
35,73,92,205,100,104,41,53,34,
35,73,92,205,101,103,40,53,34,
35,74,92,205,101,103,41,52,34,
35,74,92,205,100,104,42,53,33,
36,74,92,206,100,103,41,53,34,
36,74,93,206,99,103,41,52,32,
35,73,92,205,100,103,42,53,33,
34,73,92,206,99,103,42,52,34,
35,73,91,206,99,104,41,53,34,
36,74,92,206,100,104,41,53,33,
36,74,93,206,100,104,41,53,33,
35,74,92,205,100,103,41,53,34,
34,74,92,205,100,104,41,53,32,
35,74,93,206,100,103,40,53,33,
34,74,93,206,100,103,41,53,33,
36,74,92,205,100,102,41,53,34,
35,74,92,205,100,104,42,53,34,
35,74,92,206,100,103,41,52,34,
37,74,92,205,100,103,41,53,33,
35,74,91,206,100,103,42,53,33,
36,75,93,206,99,102,40,54,34,
36,73,92,206,99,102,41,53,34,
36,73,92,205,100,104,41,53,34,
35,73,92,205,99,103,41,53,33,
33,73,92,205,100,104,41,53,34,
36,73,92,205,99,103,41,54,34,
36,74,92,205,98,102,42,52,34,
36,74,92,205,100,103,42,53,35,
34,73,92,205,100,103,42,52,34,
35,74,93,205,100,104,41,53,33,
35,73,93,206,100,103,41,52,34,
35,74,92,205,99,103,42,53,33,
34,75,93,205,99,102,42,53,32,
35,74,92,205,100,103,42,53,34,
36,74,92,205,100,104,41,53,34,
34,74,93,205,100,103,41,53,34,
36,73,93,206,100,103,40,53,32,
35,74,93,206,99,103,41,53,32,
35,73,92,205,100,102,42,52,34,
35,73,92,205,100,103,41,53,33,
35,74,93,205,100,103,41,52,32,
36,73,93,205,100,103,42,53,34,
35,74,92,205,99,104,41,52,32,
35,73,92,206,101,103,40,53,34,
34,74,91,204,98,103,42,53,33,
36,73,92,205,99,103,41,52,33,
35,73,92,205,100,104,41,53,33,
35,73,93,204,100,104,40,53,33,
36,73,92,205,100,104,42,51,33,
34,73,92,205,99,104,40,53,33,
36,74,90,205,99,103,40,52,34,
35,74,93,205,100,104,42,53,33,
36,73,92,205,100,104,42,54,32,
36,74,92,205,100,104,40,53,33,
35,74,93,205,99,103,41,53,35,
35,75,91,205,100,103,42,52,32,
35,74,92,204,99,103,40,53,34,
35,74,93,204,99,103,41,51,33,
36,75,92,205,100,103,41,53,33,
36,73,92,205,100,103,41,53,33,
36,73,91,206,99,103,41,52,34,
34,74,93,206,101,103,39,53,32,
35,73,92,204,101,104,42,52,33,
36,74,93,206,101,103,41,52,32,
36,73,92,205,100,104,40,54,33,
36,75,93,206,100,104,41,53,34,
34,74,93,206,101,104,42,52,33,
35,73,92,205,101,105,41,53,34,
34,74,93,206,100,103,41,53,33,
35,75,91,206,101,104,41,53,33,
34,74,93,206,101,104,42,53,33,
35,73,93,206,101,103,40,53,33,
34,73,93,205,100,104,40,54,32,
35,74,93,205,101,104,40,53,33,
35,74,93,205,101,105,41,53,32,
36,74,92,206,100,104,41,52,33,
35,74,92,205,101,103,41,53,33,
35,73,92,205,101,104,41,53,33,
36,74,93,205,100,104,41,51,33,
35,74,92,205,102,103,40,52,33,
36,73,92,205,100,103,41,52,33,
36,73,93,206,101,104,40,53,33,
34,73,91,205,100,104,41,53,33,
35,74,93,207,100,104,41,53,33,
35,73,93,205,100,104,41,52,33,
35,74,92,206,101,103,42,53,34,
35,73,93,205,100,104,41,53,34,
36,74,92,205,100,104,41,53,33,
35,73,92,205,100,104,40,52,33,
36,73,92,205,100,104,41,52,34,
36,74,93,206,101,104,41,53,33,
35,75,93,206,101,104,40,52,33,
34,73,93,206,101,103,41,52,32,
35,74,92,206,101,104,41,52,33,
35,75,91,207,101,104,41,54,33,
35,74,92,207,100,103,42,52,34,
35,75,93,207,101,104,41,53,34,
35,73,93,206,101,104,41,53,34,
34,73,92,206,100,103,41,53,34,
36,73,93,206,100,103,41,52,33,
36,73,93,206,101,103,41,53,33,
35,74,91,206,100,104,41,52,34,
35,74,93,206,101,104,41,53,34,
35,73,92,206,101,104,41,53,33,
35,74,93,205,101,104,41,52,33,
35,74,92,206,101,103,41,53,34,
34,74,93,206,101,104,42,53,34,
35,73,93,206,101,103,41,54,34,
36,74,92,206,101,104,41,52,33,
35,74,93,206,101,104,39,53,33,
34,74,92,206,100,104,41,52,34,
36,74,93,205,101,104,41,53,33,
35,74,93,206,100,103,41,52,34,
35,73,93,205,101,103,40,53,33,
35,73,93,205,100,104,40,53,34,
35,74,92,205,100,104,41,52,33,
35,73,92,206,100,103,41,52,34,
34,74,91,205,101,104,41,54,33,
35,74,93,206,101,103,42,53,34,
35,74,93,207,101,104,41,53,33,
34,74,92,205,99,105,41,53,34,
35,74,92,206,101,103,42,53,34,
35,74,93,206,99,103,42,53,34,
34,73,92,206,101,104,41,53,34,
35,74,93,205,100,104,41,52,34,
36,74,92,206,101,103,40,52,33,
36,73,93,205,101,104,41,53,34,
35,73,93,205,100,104,41,52,33,
35,74,93,205,101,104,41,53,33,
35,74,93,206,101,105,40,53,34,
35,74,93,205,101,103,41,53,33,
36,75,93,205,99,104,41,54,33,
35,74,93,206,101,104,42,53,34,
35,75,94,206,100,103,42,52,35,
35,73,93,206,100,102,41,53,34,
36,73,93,206,99,103,41,53,33,
35,74,93,205,100,103,41,53,34,
35,72,93,205,101,104,41,53,34,
35,73,92,205,100,104,41,53,34,
35,74,93,205,101,104,41,53,33,
35,75,93,205,101,104,41,53,33,
36,75,93,205,101,104,41,53,34,
35,74,91,206,100,103,41,54,33,
36,74,92,205,102,104,41,52,34,
35,74,92,205,99,103,42,52,33,
34,73,93,205,100,105,40,52,32,
35,73,93,204,100,103,41,53,33,
36,74,93,205,101,104,41,53,33,
35,74,93,206,100,104,41,53,34,
35,73,93,205,101,103,40,53,34,
34,73,93,206,101,103,41,53,34,
35,74,92,206,101,104,41,53,33,
36,73,92,206,101,104,41,53,34,
34,74,92,206,100,104,42,51,33,
35,74,92,206,101,104,41,52,33,
36,74,93,205,101,104,41,52,34,
36,73,93,205,101,104,41,51,34,
34,74,93,205,101,104,41,53,33,
36,73,93,205,102,103,40,52,34,
36,74,93,206,101,104,41,53,34,
36,74,93,206,101,104,40,53,34,
35,74,92,206,100,104,41,52,33,
36,74,92,206,100,103,41,52,34,
35,74,93,205,100,103,41,53,33,
35,73,93,206,102,104,41,53,33,
35,74,93,205,101,104,40,54,34,
35,74,92,206,101,104,40,52,34,
34,75,93,206,99,103,42,53,33,
35,74,92,206,101,104,42,54,34,
35,74,93,206,102,103,41,52,34,
35,73,93,205,101,103,41,53,33,
35,73,93,205,100,103,40,52,33,
35,74,92,206,101,104,41,53,34,
35,74,93,206,100,105,41,53,32,
36,74,92,205,101,103,41,53,34,
36,74,93,205,100,104,42,54,33,
35,74,93,205,102,103,42,53,32,
34,74,92,205,101,103,41,53,34,
35,73,92,205,100,103,41,51,34,
35,74,92,205,101,104,41,53,33,
36,74,92,206,101,104,41,53,33,
36,73,92,205,101,105,43,53,34,
34,74,92,205,100,105,41,52,34,
35,73,92,205,100,104,40,53,34,
35,73,92,205,101,103,41,52,34,
35,73,92,205,102,103,41,53,34,
35,73,93,206,101,105,41,52,34,
36,73,92,205,101,104,41,53,34,
35,72,93,206,101,105,41,52,33,
35,74,93,206,101,103,41,52,34,
35,74,93,205,101,104,42,53,34,
35,74,92,205,101,104,41,52,33,
35,74,93,205,102,103,42,54,33,
35,74,93,206,102,103,41,52,34,
35,74,92,204,101,104,40,53,33,
35,74,93,205,101,104,42,52,33,
35,74,92,205,101,103,42,52,34,
34,74,91,205,101,104,41,54,34,
35,74,93,205,102,104,42,52,34,
35,73,92,206,101,104,42,52,34,
35,74,92,206,101,104,41,52,34,
34,73,93,206,102,102,42,53,34,
35,74,92,206,100,103,41,53,34,
34,73,92,206,101,103,41,53,34,
35,73,92,205,101,104,41,52,34,
35,73,91,206,101,103,41,52,33,
35,73,92,205,101,103,41,52,33,
35,73,93,206,101,104,41,53,33,
35,73,92,206,101,104,42,53,33,
35,73,92,205,100,103,40,53,33,
35,74,93,206,100,104,42,52,34,
35,73,92,205,101,103,41,53,33,
35,74,92,204,101,103,40,52,34,
34,73,92,205,101,104,42,53,34,
35,73,92,206,101,104,41,53,33,
36,74,92,205,101,104,41,53,33,
35,73,92,205,100,104,42,53,33,
36,74,93,206,101,104,41,53,33,
35,73,91,206,101,104,42,53,34,
34,74,92,206,99,104,40,53,34,
34,73,92,205,101,104,42,54,34,
35,74,92,204,100,104,41,53,34,
35,74,92,205,102,104,41,53,32,
35,73,92,206,100,104,41,52,34,
35,74,92,205,100,104,41,53,34,
35,73,92,205,100,104,41,53,34,
35,74,93,206,101,103,42,53,34,
34,73,93,205,101,103,41,53,33,
34,74,92,206,101,104,41,53,33,
34,73,91,205,101,103,42,53,34,
35,74,93,205,101,103,41,52,35,
34,73,92,205,101,103,41,52,33,
35,73,93,206,100,103,41,53,34,
36,73,92,206,101,104,41,53,34,
35,73,92,206,102,104,41,53,34,
35,73,93,205,101,103,42,53,33,
35,74,93,205,101,102,39,52,33,
35,73,91,205,101,103,42,51,33,
35,73,92,205,101,104,41,53,34,
34,73,91,206,101,104,41,52,34,
34,73,92,204,101,103,40,53,33,
35,73,92,205,100,103,42,52,32,
